product_id,product_name,description,category,subcategory,brand,price,cost,inventory_count,reorder_level,supplier_id,weight,length,width,height,is_active,created_date,last_updated
b379cb1e-e8cd-40cc-b6da-3ca0d2e82f38,Innovative solution-oriented installation,Animal also you break. Thought career law provide sea.,Beauty,Skincare,Dell,85.38,72.55,428,11,30974b2b-46a0-4a9b-a5ec-7acd0f8035f5,14.55,46.69,43.19,4.16,True,2025-05-28T03:09:01,2026-10-08T03:09:01
74685b98-d2fe-4fde-9918-b3e5f2f25eef,Cross-group stable data-warehouse,Enter camera inside box.,Books,Fiction,Panasonic,255.31,102.37,199,43,12d0498d-718d-4d05-a8e2-2743b65feea9,13.93,40.33,17.84,14.24,False,2021-01-14T12:53:19,2023-02-02T12:53:19
10d08d11-25f9-44bf-9bb9-61555275eb94,De-engineered even-keeled process improvement,Billion medical choice lot suggest glass. Happen several off southern suddenly window stand.,Clothing,Men,Panasonic,452.09,377.91,296,79,0cbd3c03-9e2a-44ac-8122-b5b3284c03d2,1.38,19.11,7.26,10.06,True,2020-09-08T00:10:29,2023-04-08T00:10:29
6c8c3b6a-a974-4079-b16f-da0a45a88829,Pre-emptive real-time intranet,Week physical less nor. Large under north play person ten physical character.,Electronics,Mobile Phones,L'Oréal,1278.5,550.82,34,96,81cf3252-9815-4d6c-9d71-3084171dabf9,13.0,23.17,47.37,11.82,True,2020-09-10T11:09:34,2022-04-26T11:09:34
f4488385-8de7-4d6c-9490-77c27674456f,User-centric 6thgeneration knowledge user,Improve put down. Particular sell six doctor dream whole. Tough create question now key show sing.,Beauty,Skincare,Samsung,634.65,420.55,267,50,597e6845-e277-48c5-b37d-1fb6d11376e0,14.05,14.19,37.23,5.54,False,2023-04-09T13:05:29,2024-05-19T13:05:29
808389c8-657e-41c9-8da2-3e5c6a36af18,Multi-layered disintermediate info-mediaries,Different five between research friend certainly. Expert stop receive.,Books,Non-Fiction,Adidas,1394.24,1144.78,4,68,e7b7b4c6-d631-4a80-9c61-2ec210142131,9.51,30.33,9.5,11.22,True,2020-03-23T20:40:25,2021-08-24T20:40:25
a1c7cc8a-0435-4b64-893a-d23298c3e3ca,Profound object-oriented encoding,Investment pass drive indicate professor. Model guess well name.,Home & Kitchen,Furniture,Panasonic,1320.11,747.56,80,66,a1b970d0-7a81-44de-b205-07bbfb16f757,12.59,36.66,32.53,19.76,True,2024-04-01T21:58:04,2026-01-31T21:58:04
b74eba93-1027-4b53-a285-b2efcfbe4fe9,Vision-oriented logistical alliance,Analysis current among value middle. List already positive experience television answer pretty.,Sports,Team Sports,L'Oréal,456.07,318.58,480,27,14348f62-6cac-428c-ba22-006515260718,4.33,45.04,38.41,3.95,True,2021-07-20T07:37:56,2022-05-05T07:37:56
2e326567-d284-454e-bebe-c0db9a3a6103,Quality-focused explicit Graphic Interface,Foreign fast knowledge response. Ready goal amount thank.,Sports,Outdoor,Adidas,313.36,214.78,135,74,9136f1f8-f310-46dc-a202-bee65cb5e69c,7.58,45.74,43.07,2.75,True,2023-08-30T20:23:47,2024-11-06T20:23:47
732e2016-add7-42c9-a747-b93c9ae77eab,Multi-layered holistic intranet,Case happen fire everything whether ago control. Hit no energy employee land you experience.,Electronics,Tablets,Samsung,1158.97,795.87,134,30,a3404f08-b341-41b8-ad65-22b4b5a5f8e6,11.25,29.83,24.25,1.18,True,2020-04-10T14:49:28,2020-06-27T14:49:28
3967e60a-823d-4107-9c8a-c066cb2fafa3,Decentralized dedicated utilization,So ago network hard sound. Candidate this assume huge response long improve.,Home & Kitchen,Cookware,Nike,833.26,494.46,21,49,e519dd7e-84d6-4c4f-b0df-1684f28e4122,5.79,46.99,48.75,1.76,True,2021-06-24T21:09:59,2022-06-26T21:09:59
3240d7a1-4027-4b7d-9430-29a9d88f1c94,Sharable neutral focus group,Indicate police marriage phone face what lot. Father authority art keep machine daughter.,Sports,Fitness,Samsung,536.98,350.08,447,62,83c501cb-fef7-49ea-bf8e-548328caaa1d,14.62,38.73,46.66,5.5,False,2022-06-01T12:10:37,2022-11-15T12:10:37
7f53a88e-4efc-4248-a10b-1a477faeb748,Ameliorated background infrastructure,Relate real major look night. Explain of myself time house.,Electronics,Laptops,Apple,1107.48,608.54,476,62,3b9b2d45-a350-45e4-b9c5-9df987f255d6,12.13,43.88,41.48,6.07,False,2023-12-21T08:15:29,2026-03-07T08:15:29
b7a4c719-548e-4f6b-a9ce-1e4e19a692c9,Phased bandwidth-monitored software,Who within citizen. Local current white fly position traditional become.,Electronics,Cameras,LG,341.43,262.04,235,54,9a4ffc0c-9165-42ed-8c63-6e95025f5543,4.93,40.79,15.24,1.45,False,2020-06-12T02:01:14,2020-12-27T02:01:14
48d90846-55c5-41fc-bba5-7cc8edaf3766,Persevering secondary moratorium,Protect continue cell food easy end. Land environment form old of.,Home & Kitchen,Furniture,Adidas,1450.66,762.48,328,75,27372b52-7a6a-4107-a231-9050f5159494,6.3,49.15,29.13,18.85,True,2020-11-29T08:55:09,2021-03-28T08:55:09
5fa5e0aa-9b11-4530-bd24-7c11bf6b8cdf,Operative tangible neural-net,Year him thank trade heart radio. Card team budget year hotel camera without. Series without leg.,Beauty,Makeup,Adidas,67.0,44.79,176,50,b40a9181-ac09-4db7-9908-6e477249f62c,6.83,49.29,10.2,18.09,True,2023-11-14T13:40:06,2024-05-27T13:40:06
66fadca0-0b53-4932-bd94-19aa3ea6e5b2,Organic discrete moratorium,Cell year doctor trouble. Five our pull fly few century produce.,Sports,Outdoor,IKEA,12.52,10.22,275,97,26332018-6883-4c6e-aa94-4054b2414482,10.93,38.39,35.18,7.92,False,2020-05-31T05:34:10,2020-08-11T05:34:10
89b5aab0-c121-49db-af12-b150605fb1eb,Phased disintermediate definition,South trip none whose. Morning home effort form bad last he.,Sports,Fitness,LG,1082.43,579.26,158,95,ea45ba41-6589-4da1-b45a-f934b42a2d93,6.42,23.11,18.3,3.42,True,2022-07-20T17:18:24,2023-09-24T17:18:24
48769153-c688-43fe-9255-5c758d55119e,Multi-tiered maximized monitoring,End mention market better wonder. Seven floor data fine animal ten scientist. End various often.,Beauty,Hair Care,Dell,458.42,296.4,0,48,d6cd3155-08a8-4c7f-8621-38ad0f09105c,4.66,24.34,31.1,13.44,False,2022-01-13T13:48:34,2023-05-05T13:48:34
0c6b7074-ab10-4c9b-9168-2e09f1f7d904,Virtual 24hour installation,Maybe recently issue. Blood benefit chance court.,Sports,Fitness,Nike,771.65,584.28,491,31,b3eda8f1-026b-4383-a301-ec030e5d8c6a,10.05,17.77,34.87,12.77,False,2020-08-18T22:28:37,2020-11-22T22:28:37
6f14b3f6-d867-488b-bff6-b824152aeaec,Stand-alone zero tolerance groupware,"Nor note support quality. Forward sense cause write right may window.
Join stuff future shoulder.",Clothing,Men,LG,229.56,96.6,243,88,6e54ac6d-2ff8-487e-9659-1c8921ebfaa9,12.82,8.28,23.65,12.97,False,2021-06-16T11:17:08,2022-01-02T11:17:08
68759545-832f-42c4-8e03-70cf8e969227,Customer-focused 4thgeneration array,Last our old move. Myself so growth time Mr point. Body eat professor coach.,Books,Fiction,Sony,229.88,163.08,457,23,8567c805-34f5-41c0-88c5-eb2a7490adeb,11.79,14.85,41.18,14.22,True,2023-10-26T12:12:37,2025-02-13T12:12:37
702ba49f-18fd-42b9-b9e5-c9aa592a3549,Up-sized tangible knowledge user,Feel special boy support. Quality clearly worker during. Necessary former interview left.,Electronics,Cameras,Panasonic,208.68,127.1,271,81,647dc392-9c7e-4575-a37d-dcd698d3148b,9.13,47.75,45.11,12.64,False,2024-02-09T09:34:21,2026-02-15T09:34:21
d873dad9-5a1b-4f0e-9911-96dc1d3e503a,Persevering regional conglomeration,Cell fire late approach grow. Machine crime himself. Measure manager range indeed style major bar.,Beauty,Makeup,Dell,1346.84,989.45,243,67,7eccdaf4-c413-4dc2-85c5-ae8abe15ad12,4.26,16.13,33.69,15.55,True,2024-12-28T18:14:38,2026-06-15T18:14:38
1d3ca5a4-929d-4377-9cfb-655f82c42e48,Future-proofed zero-defect moratorium,Majority officer environmental increase later plant. Idea seek reason theory.,Home & Kitchen,Appliances,Samsung,125.45,66.31,139,52,0bc2ea72-0c64-4ca2-8323-1466aebbb90e,5.14,29.31,11.23,5.39,True,2024-09-03T22:33:18,2026-08-15T22:33:18
75a72686-d632-4d31-88ac-ffcfa04d4d14,Ameliorated bottom-line complexity,A when dark read car practice city. Behavior growth bar professor power. How figure record.,Electronics,Cameras,Sony,617.32,397.66,212,17,16de66c9-6210-4ef6-ba9c-43081221cddf,3.5,23.91,45.72,12.1,False,2020-11-05T08:49:50,2022-10-19T08:49:50
e1887eaf-5e18-45c3-9037-cd6b1a6b6a7d,Innovative client-driven implementation,Attention none particular clearly. Reveal physical character in rather team.,Books,Fiction,Nike,1414.69,755.98,199,63,f0f7ad22-c76a-4e0f-88f0-91f09b8b38ae,8.3,38.06,40.99,18.06,False,2020-11-14T05:31:25,2022-03-29T05:31:25
e03635fc-a88d-4108-98d9-94b8d90f74e9,Innovative demand-driven model,Media pick may indeed reduce bar. Mrs check base bad TV window choice.,Books,Non-Fiction,Sony,53.25,29.35,347,61,f3f8dea4-7f14-4afa-a9f0-ef7c02e7df89,11.0,42.82,46.38,19.63,False,2020-03-24T08:10:20,2021-09-22T08:10:20
d28fcf68-c871-47b3-8468-b74d85e3ade5,Up-sized empowering concept,Seek them run brother. Friend investment model. Republican office baby lawyer growth.,Beauty,Hair Care,IKEA,997.87,436.84,219,27,52619dec-3979-45f5-ab5b-c975a7dc2bc0,13.07,13.18,16.71,7.22,False,2022-12-13T04:12:29,2024-03-23T04:12:29
51e744e4-b864-4a08-aa75-752d6a8fcacb,Future-proofed asynchronous orchestration,Maybe top conference source. West attention let. Similar financial beat lead hard.,Books,Non-Fiction,Apple,1130.49,875.41,129,20,55c3b2db-f374-490d-8274-ce40e09016b6,7.32,38.71,7.34,19.09,True,2022-02-10T07:50:40,2022-09-28T07:50:40
d95874c2-6053-4c1b-a845-10a1c2492e5e,User-centric upward-trending function,Morning draw man art young. Behavior TV today mind red.,Electronics,Laptops,Adidas,307.05,125.64,78,40,7316ce64-2a14-4a96-9b0c-62eb27c8fc6c,2.33,35.13,30.38,5.14,False,2020-01-05T13:01:02,2021-12-22T13:01:02
893259f3-1ee8-4a4c-a811-34e250647c59,Multi-channeled zero administration database,Evidence case current this. Eat yes myself affect him require look.,Clothing,Kids,LG,914.8,673.81,58,30,c398c332-0e50-4785-bcaf-f931ead18464,14.49,9.86,6.16,6.93,False,2023-12-18T23:35:17,2025-11-11T23:35:17
cc21cbdb-fb8f-48c4-98b4-8ead93608edf,Networked heuristic conglomeration,Or south recently trial agreement. Way nor none could write think.,Sports,Fitness,L'Oréal,123.23,87.59,321,41,a981fa54-f121-4129-b45c-9a545fa3a531,1.98,39.76,43.26,12.41,True,2021-11-12T16:30:48,2022-03-16T16:30:48
4d407b28-5628-4dcd-99dd-3e8c96053035,Inverse client-driven complexity,"Seat draw word collection those become. Land enter economic attack either blue.
History run why.",Home & Kitchen,Cookware,IKEA,648.28,367.42,259,92,fa60ede1-e5eb-472d-b11c-0ac58c0b393a,5.45,43.23,42.0,3.01,False,2023-05-14T01:44:35,2026-01-22T01:44:35
9d17d218-fc3b-4de5-9812-62ac5683ede0,Polarized tertiary algorithm,Truth relate ever. Measure play buy air head order concern. Only glass clear thus see read expect.,Sports,Fitness,L'Oréal,658.88,481.12,494,93,409ca8f2-3948-4e22-822a-addacd0579e2,4.42,41.37,29.22,10.19,False,2020-10-16T06:23:18,2022-01-06T06:23:18
b676291d-4e32-4b4b-b168-c605ce1a1669,Triple-buffered secondary focus group,Prevent weight prepare could military. Tonight south sort outside produce.,Home & Kitchen,Furniture,Dell,1247.79,547.78,451,67,88ddd880-afb2-4b3d-b8ec-cb4db69f5eab,4.04,25.91,32.46,8.2,False,2025-03-05T01:24:27,2025-04-04T01:24:27
f0cf9d73-e812-4ef0-b9c9-c839c8ef0377,Synchronized heuristic middleware,Subject theory Congress best. Scientist rise next tree.,Clothing,Women,Nike,326.06,247.49,174,45,fe0a824e-232a-4e82-a699-6aabdaaf7529,13.26,36.55,17.43,1.19,True,2025-06-06T04:06:39,2028-02-02T04:06:39
91c46efc-fcb8-46bb-a8c0-cbef57b936b0,Persevering client-server functionalities,Maintain piece computer play. Later decide similar.,Clothing,Kids,Nike,615.58,400.02,123,98,a06e8de5-010e-4265-ad3f-5dd4049626ba,7.4,37.03,25.17,1.33,False,2021-09-14T07:11:47,2022-07-13T07:11:47
58274e80-e082-4918-b18a-d67d39ec8ca1,Integrated clear-thinking benchmark,Safe operation college hand practice. Heart policy side.,Sports,Fitness,Dell,466.25,308.52,242,80,1e23da4b-9e21-441f-b801-102682f73861,8.2,24.15,38.57,7.29,False,2022-02-12T01:35:48,2024-02-02T01:35:48
7f6bd3c6-1b34-4937-88e6-09391d2fed2a,Exclusive real-time customer loyalty,Win group important civil nature travel read. Former able public trade structure protect chance.,Home & Kitchen,Appliances,Dell,353.5,256.14,161,25,ad409244-cd35-46ef-9c37-07394a629c5e,11.27,47.79,36.06,4.64,False,2022-05-28T08:08:40,2024-06-23T08:08:40
1851d1cf-1dab-410a-bd10-f87c6d0e0597,Virtual 6thgeneration access,Forget thus western environmental. Head garden box hundred.,Sports,Team Sports,Panasonic,1465.14,931.96,144,22,613758c3-9c7f-4ca6-ae67-1784702b7014,12.57,18.33,21.24,6.74,True,2022-08-29T13:07:54,2024-08-24T13:07:54
af390a9d-dcd1-4413-8760-801f9c81fc46,Upgradable clear-thinking matrices,Thought key as pressure. Relate question should. Rich difference what their mind read peace.,Home & Kitchen,Furniture,Dell,1461.7,948.66,357,26,75873920-142e-4df0-bc28-f5dcd12daea8,9.75,38.88,9.62,1.23,False,2023-01-19T03:04:22,2023-11-07T03:04:22
1688782f-72b6-46ca-92b2-6acdcd1f75a3,Proactive local functionalities,Seat adult idea along near stay social. Point three none pressure lay future stay staff.,Books,Non-Fiction,Sony,284.7,120.46,481,71,3227e8d8-9c60-481b-8119-1aa71b61d453,2.15,7.94,27.13,11.96,True,2023-10-12T01:07:22,2025-09-14T01:07:22
6494dd5c-da29-4905-ae22-a70b1ee93260,Extended logistical toolset,Blue increase unit study open sign. Leader operation mean white above save network.,Clothing,Kids,Panasonic,1424.2,624.27,127,25,8c3d031a-b395-4193-97d3-b9d94c859233,8.59,23.73,31.83,12.75,False,2021-08-05T16:14:59,2023-10-09T16:14:59
8db78572-ef7d-4821-bca0-258eb63d65d5,Self-enabling didactic customer loyalty,Research rather TV car report window concern my. Report set no old wall report.,Books,Non-Fiction,Nike,453.06,301.21,219,49,c0eb8875-3439-4729-8b8e-5509c8cba592,8.75,7.71,48.2,2.89,True,2022-09-02T06:53:06,2024-10-23T06:53:06
73dd3bc6-d064-45a8-9bd2-9cb108453b2f,Customer-focused reciprocal service-desk,Some newspaper offer direction.,Home & Kitchen,Cookware,Nike,130.97,66.52,282,19,c3e90323-4811-46e9-9625-34ca9b47e639,2.77,23.38,36.02,9.93,False,2024-08-08T08:42:56,2024-09-11T08:42:56
a9252745-d276-4c96-a526-247461a451ff,Assimilated methodical complexity,Everybody growth quickly former lose knowledge. Main board population bank exactly.,Sports,Outdoor,Nike,1057.45,639.03,351,39,392a9fc4-647a-4591-9da6-4a3a260ccfb4,13.9,40.45,33.13,13.56,False,2023-09-21T19:29:56,2026-05-05T19:29:56
22460ac9-4a7e-4bc2-9b6f-1c33bbb4c0ce,Persistent motivating migration,Hair action draw who word range. Cell city not not the certainly rule.,Electronics,Laptops,Adidas,974.98,788.55,423,28,d463c183-a231-4211-8578-b1c6f7ebc69a,1.54,12.47,18.84,15.23,False,2025-01-05T19:49:07,2026-08-11T19:49:07
94213090-4368-4e93-bded-cb7ad5ba304c,Quality-focused non-volatile conglomeration,Increase form box push look. Claim street against amount of claim picture always.,Electronics,Cameras,IKEA,1036.13,740.71,482,44,2aefcf3b-43b7-40ef-82c4-1c54a8debd88,7.76,27.22,8.62,1.76,False,2022-04-29T17:17:18,2023-07-16T17:17:18
97314c91-98b6-491b-b416-9e82ec1f41ce,Cloned discrete implementation,Mission mind heart day sound impact blood.,Electronics,Mobile Phones,Sony,351.1,246.98,440,83,19abdc15-296b-47bf-b301-bb6cb3061300,9.01,5.93,39.41,16.61,True,2022-11-30T15:25:19,2024-07-13T15:25:19
56a3dccc-c93c-4cc6-a68b-28da8222cd7f,Reactive reciprocal standardization,Home player source statement.,Books,Academic,IKEA,980.75,796.6,92,84,f9c3ee05-0012-4399-a7af-55453d3fec1b,6.82,41.64,48.61,9.93,False,2021-10-28T07:09:28,2022-12-21T07:09:28
c798a445-46a3-4c71-bf2f-6883163b5481,Open-architected heuristic secured line,Student green single build bad. Pass share must amount lot per manage.,Sports,Fitness,Apple,1288.02,706.37,355,73,35f3de4a-ac92-44b4-8306-a2580227b8d5,4.68,47.53,41.61,11.45,False,2021-05-04T03:55:57,2022-08-13T03:55:57
5c91f845-534f-496d-99ca-9c1b94bcf47a,Seamless empowering contingency,Professional team foot.,Home & Kitchen,Appliances,Nike,182.72,136.61,442,75,c21f84fc-d0bc-4ad5-85f8-0d9b00060d5a,12.46,5.05,44.12,9.78,False,2023-03-24T20:12:08,2023-05-19T20:12:08
88fc3da1-781d-4b6c-8969-40325808d790,Advanced system-worthy matrix,Possible mother especially could attention. Face PM pay evening.,Beauty,Makeup,Sony,941.86,698.86,104,44,b6f56f1c-c4a5-41cd-b97f-49941f38df55,8.46,46.75,24.72,14.27,True,2021-02-27T11:17:54,2021-07-02T11:17:54
7165e36b-f997-4779-856f-05e662821d61,Fully-configurable user-facing alliance,Same behind program decade home which view. Pick among visit minute.,Sports,Fitness,Samsung,473.02,192.12,208,21,79ab56d1-b0d5-45ab-8891-d55d94c176b9,3.76,42.86,10.11,18.99,False,2022-02-12T11:58:45,2023-12-08T11:58:45
16e827b0-c552-43c5-9f13-fb9827ad8d51,Fully-configurable cohesive methodology,Full wide service art green child movie blue. Discussion word small series south just cover.,Sports,Outdoor,L'Oréal,768.22,401.81,427,71,2f7f2cd7-bbd0-4e6c-a108-ffcc8186722b,14.71,15.97,29.81,8.29,True,2025-01-26T08:48:36,2027-08-28T08:48:36
c6a90598-5d34-4833-9b59-2a199ea6ed4a,Secured disintermediate Graphic Interface,Standard couple raise she child executive important. Book model at strong candidate them.,Electronics,Tablets,Dell,1161.29,911.02,174,74,edabddab-7dcc-4026-a7df-30b2356fdc0a,4.37,5.12,37.67,16.91,True,2020-02-28T03:51:12,2021-10-14T03:51:12
0f8a0c2c-a390-4bc0-8d0f-a4a677d2b94f,Multi-lateral next generation synergy,Group learn professor third coach Congress husband. Price move outside value total nearly.,Books,Academic,L'Oréal,731.67,402.12,390,79,01ae7eb1-4d45-4ea5-a3ec-4f6afe503fdc,5.97,46.98,44.13,19.63,False,2020-09-05T10:00:41,2021-05-08T10:00:41
db107e7f-36fe-40b4-b8cd-9122fc0145e1,Intuitive 3rdgeneration throughput,Memory number occur behind leave choose enter. Economic eight feel now notice design baby foot.,Clothing,Women,Sony,75.03,55.16,361,58,de2a2ddf-ee24-4b72-aaa1-2abd6f2e92b9,6.1,34.87,41.93,19.64,True,2022-07-22T02:31:22,2023-12-12T02:31:22
bf67de42-3a0a-4b59-8538-4872deaa543e,Streamlined real-time access,Deep national seek nature performance yeah reason. Heavy town money.,Beauty,Hair Care,Samsung,504.67,224.66,432,66,e226a768-de0e-4c53-8ae0-fd7a04e25132,1.95,45.97,5.69,3.74,True,2021-01-09T12:09:11,2023-06-20T12:09:11
822fb2f0-6175-4257-bad3-b44c3b2dddc9,Triple-buffered bandwidth-monitored functionalities,Charge today prevent because him. Their rather individual of interview fine painting last.,Books,Non-Fiction,Dell,514.46,366.15,332,20,f2d78d53-8870-4ae7-8ead-da9a115c42cd,12.85,43.36,43.67,8.22,True,2023-04-15T21:15:38,2024-03-05T21:15:38
e12ff6cd-d6ea-4269-914e-13532f237c4d,Digitized upward-trending algorithm,Suffer light power contain hold listen clearly. Allow share address establish including.,Beauty,Skincare,Apple,359.81,254.74,147,39,9c8b9550-64e7-4f9a-901a-0ccfb85f164b,11.33,24.53,9.43,13.04,False,2021-01-02T19:35:47,2023-06-15T19:35:47
a43262b3-8675-420e-8941-bdd39803a82e,Triple-buffered zero tolerance alliance,Tough less position bed may conference one.,Clothing,Kids,Samsung,456.2,188.42,166,17,b5103e9c-8618-440d-95d6-a6585ce9dbbc,4.75,21.87,11.55,11.09,True,2024-11-11T22:31:25,2026-06-14T22:31:25
82fc9294-f9a6-4522-8a83-5709ba146757,Seamless cohesive implementation,Feel nearly short box four. Right pattern ahead compare form full.,Clothing,Men,Adidas,918.14,525.31,349,40,10f35676-5a85-4cd8-8bb8-6be0e355e636,7.72,31.24,15.45,13.12,True,2023-04-08T07:37:49,2024-07-22T07:37:49
56d2b14d-07fa-46f7-973a-ae7b47cc3a66,Multi-tiered responsive monitoring,Paper cost bring site final tax report. Including market down later week.,Books,Non-Fiction,Adidas,1019.64,480.34,226,54,d277ab64-1927-43a7-9f2e-37e7c4fcbb84,14.82,18.46,48.29,14.12,True,2021-04-08T20:58:51,2022-07-20T20:58:51
3487246c-21f9-4072-be22-eba1ad3d581e,Up-sized 5thgeneration knowledgebase,Tough anyone himself beat hot relate through.,Books,Non-Fiction,Adidas,168.91,96.55,183,83,484204d5-2bb9-4661-9884-23547613ef44,4.79,36.47,5.99,16.77,True,2024-05-22T14:40:53,2025-07-02T14:40:53
8208fd42-209c-44a5-931e-1d4d9abc9859,Customer-focused impactful structure,News audience few leave opportunity draw. Nature wind himself future sport.,Beauty,Hair Care,L'Oréal,1169.68,980.33,466,87,000c14a5-cf51-4203-a2d9-99bac146ed52,11.3,42.48,45.63,15.74,False,2022-12-19T02:39:04,2023-08-12T02:39:04
